"","date","government_name","government_ID","district_name","district_ID","petrol","diesel","bottled_water","treated_water","soap","laundry_powder","sanitary_napkins","cost_cubic_meter","exchange_rates","num_obs"
"1181","2018-06-01","Sana'a City","YE13","Shu'aub","YE1302",375,375,90,45,520,72.6190476190476,387.5,750,NA,15
"1182","2018-06-01","Sana'a City","YE13","Az'zal","YE1303",375,375,120,45,475,75,425,1000,NA,11
"1183","2018-06-01","Sana'a City","YE13","Assafi'yah","YE1304",375,375,95,50,560,84.0476190476191,371.875,1000,NA,14
"1184","2018-06-01","Sana'a City","YE13","As Sabain","YE1305",375,375,80,100,100,110,350,1000,NA,3
"1185","2018-06-01","Sana'a City","YE13","Al Wahdah","YE1306",375,375,100,65,110,69.2857142857143,396.875,1125,NA,13
"1186","2018-06-01","Sana'a City","YE13","Ma'ain","YE1308",372.5,372.5,65,100,92.5,60,425,755,NA,13
"1187","2018-06-01","Sana'a City","YE13","Ath'thaorah","YE1309",375,380,70,120,97.5,70,395,1500,NA,17
"1188","2018-06-01","Sana'a City","YE13","Bani Al Harith","YE1310",375,375,75,90,100,70,400,1150,NA,17
"1189","2018-06-01","Al Bayda","YE14","Al Bayda City","YE1409",365,380,80,90,95,80,441.666666666667,1000,NA,6
"1190","2018-06-01","Taizz","YE15","Jabal Habashy","YE1508",350,350,100,100,100,70,500,1500,NA,1
"1191","2018-06-01","Taizz","YE15","As Silw","YE1513",350,350,100,100,110,60,425,1250,NA,2
"1192","2018-06-01","Taizz","YE15","Ash Shamayatayn","YE1514",360,355,100,100,100,70,500,900,NA,3
"1193","2018-06-01","Taizz","YE15","Salh","YE1519",350,350,100,100,100,70,450,1200,NA,3
"1194","2018-06-01","Taizz","YE15","Al Ma'afer","YE1521",375,360,100,112.5,100,56.875,400,2750,NA,11
"1195","2018-06-01","Taizz","YE15","Al Mawasit","YE1522",375,360,100,NA,92.5,70,300,1250,NA,9
"1196","2018-06-01","Al Jawf","YE16","Bart Al Anan","YE1610",NA,NA,NA,NA,NA,NA,NA,1300,NA,1
"1197","2018-06-01","Hajjah","YE17","Ku'aydinah","YE1722",375,375,100,NA,100,72.7272727272727,375,1700,NA,9
"1198","2018-06-01","Hajjah","YE17","Bani Qa'is","YE1724",374,375,100,NA,100,68.1818181818182,400,NA,NA,3
"1199","2018-06-01","Hajjah","YE17","Ash Shaghadirah","YE1725",370,370,100,NA,100,100,400,3500,NA,3
"1200","2018-06-01","Hajjah","YE17","Najrah","YE1726",370,350,100,NA,80,100,400,3000,NA,3
"1201","2018-06-01","Hajjah","YE17","Hajjah","YE1729",NA,NA,NA,NA,100,72.7272727272727,380,1500,NA,2
"1202","2018-06-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",365,365,115,200,115,80,270,2250,NA,9
"1203","2018-06-01","Al Hudaydah","YE18","Bajil","YE1810",375,380,100,170,100,103.333333333333,350,500,NA,10
"1204","2018-06-01","Al Hudaydah","YE18","Al Hawak","YE1821",380,375,100,50,100,65,300,NA,NA,2
"1205","2018-06-01","Al Hudaydah","YE18","Al Mina","YE1822",390,390,103.333333333333,85,100,125,300,NA,NA,5
"1206","2018-06-01","Al Hudaydah","YE18","Al Hali","YE1823",385,375,50,NA,100,80,321.875,250,NA,5
"1207","2018-06-01","Dhamar","YE20","Wusab As Safil","YE2007",NA,NA,90,55,90,80,300,NA,NA,4
"1208","2018-06-01","Sa'ada","YE22","Sahar","YE2211",380,370,100,262.5,100,85,450,1375,NA,12
"1209","2018-06-01","Sa'ada","YE22","Sa'adah","YE2215",375,380,100,250,100,80,400,1250,NA,12
"1210","2018-06-01","Sana'a","YE23","Hamdan","YE2301",375,375,80,57.5,95,70,400,750,NA,6
"1211","2018-06-01","Sana'a","YE23","Arhab","YE2302",380,380,80,120,100,80,425,1350,NA,6
"1212","2018-06-01","Sana'a","YE23","Bani Hushaysh","YE2304",375,375,70,100,95,80,400,1050,NA,6
"1213","2018-06-01","Sana'a","YE23","Sanhan","YE2305",375,375,100,150,110,85,400,1330,NA,6
"1214","2018-06-01","Sana'a","YE23","Bani Matar","YE2307",375,375,100,150,120,90,400,900,NA,6
"1215","2018-06-01","Sana'a","YE23","Khwlan","YE2312",375,400,100,NA,100,100,370,2300,NA,3
"1216","2018-06-01","Sana'a","YE23","Attyal","YE2313",380,400,100,NA,100,100,350,2400,NA,3
"1217","2018-06-01","Sana'a","YE23","Jihanah","YE2316",375,375,80,100,70,80,350,1000,NA,3
"1218","2018-06-01","Aden","YE24","Al Buraiqeh","YE2404",330,340,100,125,100,120,450,2500,NA,5
"1219","2018-06-01","Aden","YE24","Khur Maksar","YE2408",325,325,100,112.5,100,110,360,NA,NA,5
"1220","2018-06-01","Lahj","YE25","Al Milah","YE2508",325,310,100,90,100,55,325,1500,NA,5
"1221","2018-06-01","Lahj","YE25","Tuban","YE2515",330,340,100,100,100,90.9090909090909,300,750,NA,9
"1222","2018-06-01","Al Mahwit","YE27","Shibam Kawkaban","YE2701",375,375,96.6666666666667,NA,98.0392156862745,80,450,2300,NA,3
"1223","2018-06-01","Al Mahwit","YE27","At Tawilah","YE2702",375,375,98.3333333333333,NA,100,80,400,1600,NA,4
"1224","2018-06-01","Amran","YE29","Al Madan","YE2906",375,375,100,NA,NA,59.9350649350649,650,NA,NA,5
"1225","2018-06-01","Amran","YE29","Amran","YE2915",NA,NA,90,130,100,72.7272727272727,400,500,NA,12
"1226","2018-06-01","Al Dhale'e","YE30","Qa'atabah","YE3003",330,330,100,NA,120,70,400,2000,NA,3
"1227","2018-06-01","Al Dhale'e","YE30","Ash Shu'ayb","YE3004",335,337.5,100,NA,100,72.7272727272727,400,2500,NA,3
"1228","2018-06-01","Al Dhale'e","YE30","Al Hussein","YE3005",335,340,100,NA,100,50,350,1750,NA,3
"1229","2018-06-01","Al Dhale'e","YE30","Ad Dhale'e","YE3006",330,335,100,125,120,70,350,2500,NA,3
"1230","2018-06-01","Socotra","YE32","Hidaybu","YE3201",235,230,100,NA,100,80,460,1000,NA,1
"1231","2018-05-01","Ibb","YE11","Yarim","YE1102",365,365,60,NA,100,50,400,1000,NA,3
"1232","2018-05-01","Ibb","YE11","Ba'dan","YE1113",375,380,100,NA,100,100,400,2100,NA,1
"1233","2018-05-01","Ibb","YE11","Dhi As Sufal","YE1116",370,365,60,NA,100,65,350,2000,NA,3
"1234","2018-05-01","Ibb","YE11","Al Mashannah","YE1118",370,370,70,NA,100,60,350,1000,NA,3
"1235","2018-05-01","Ibb","YE11","Al Dhihar","YE1119",370,370,60,NA,100,60,350,1500,NA,3
"1236","2018-05-01","Sana'a City","YE13","Old City","YE1301",NA,NA,80,NA,100,90,350,1330,NA,1
"1237","2018-05-01","Sana'a City","YE13","Shu'aub","YE1302",370,370,65,90,88,60,89,700,NA,12
"1238","2018-05-01","Sana'a City","YE13","Az'zal","YE1303",367.5,367.5,100,100,125,60,400,1000,NA,13
"1239","2018-05-01","Sana'a City","YE13","Assafi'yah","YE1304",370,370,80,80,100,66.6666666666667,300,916.5,NA,14
"1240","2018-05-01","Sana'a City","YE13","As Sabain","YE1305",365,365,100,200,80,80,360,1153,NA,3
"1241","2018-05-01","Sana'a City","YE13","Al Wahdah","YE1306",370,370,65,160,100,55.5555555555556,325,1000,NA,10
"1242","2018-05-01","Sana'a City","YE13","At Tahrir","YE1307",362.5,360,100,200,100,60,400,1100,NA,4
"1243","2018-05-01","Sana'a City","YE13","Ma'ain","YE1308",365,365,62.5,100,87.5,57.5,395,1000,NA,13
"1244","2018-05-01","Sana'a City","YE13","Ath'thaorah","YE1309",367.5,367.5,52.5,115,90.5,52.5,335,800,NA,11
"1245","2018-05-01","Sana'a City","YE13","Bani Al Harith","YE1310",NA,NA,NA,NA,NA,NA,NA,842.5,NA,3
"1246","2018-05-01","Al Bayda","YE14","Rada'","YE1413",372.5,365,100,120,285,105,400,325,NA,2
"1247","2018-05-01","Taizz","YE15","Jabal Habashy","YE1508",320,300,100,NA,100,80,450,1000,NA,2
"1248","2018-05-01","Taizz","YE15","As Silw","YE1513",363,367.5,100,230,100,70,405,1200,NA,2
"1249","2018-05-01","Taizz","YE15","Ash Shamayatayn","YE1514",390,385,100,NA,100,70,470,1000,NA,3
"1250","2018-05-01","Taizz","YE15","Al Wazi'iyah","YE1515",330,325,100,250,100,80,500,900,NA,3
"1251","2018-05-01","Taizz","YE15","Salh","YE1519",350,350,100,240,100,65,400,1050,NA,2
"1252","2018-05-01","Taizz","YE15","Al Ma'afer","YE1521",350,350,100,200,125,80,400,2000,NA,10
"1253","2018-05-01","Taizz","YE15","Al Mawasit","YE1522",350,350,100,200,100,80,400,4750,NA,10
"1254","2018-05-01","Al Jawf","YE16","Al Hazm","YE1605",180,200,100,NA,250,132.5,421.875,4583,NA,2
"1255","2018-05-01","Al Jawf","YE16","Bart Al Anan","YE1610",300,355,100,260,265,121.428571428571,NA,1250,NA,4
"1256","2018-05-01","Hajjah","YE17","Ku'aydinah","YE1722",365,365,100,NA,100,72.7272727272727,350,1600,NA,9
"1257","2018-05-01","Hajjah","YE17","Bani Qa'is","YE1724",365,365,100,NA,100,68.1818181818182,350,1500,NA,5
"1258","2018-05-01","Hajjah","YE17","Ash Shaghadirah","YE1725",375,380,95,NA,100,100,350,6000,NA,2
"1259","2018-05-01","Hajjah","YE17","Hajjah City","YE1728",365,365,90,250,70,80,450,2500,NA,14
"1260","2018-05-01","Hajjah","YE17","Hajjah","YE1729",NA,NA,100,NA,100,63.6363636363636,350,NA,NA,1
"1261","2018-05-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",365,365,90,150,100,80,315,1000,NA,10
"1262","2018-05-01","Al Hudaydah","YE18","Bajil","YE1810",367.5,370,95,150,95,75,370,2750,NA,10
"1263","2018-05-01","Al Hudaydah","YE18","Al Mina","YE1822",380,375,100,200,60,60,250,NA,NA,3
"1264","2018-05-01","Al Hudaydah","YE18","Al Hali","YE1823",380,375,100,170,100,60,300,NA,NA,3
"1265","2018-05-01","Dhamar","YE20","Wusab As Safil","YE2007",365,365,80,100,90,75,240,2000,NA,3
"1266","2018-05-01","Sa'ada","YE22","Sahar","YE2211",390,375,100,400,167.5,185.714285714285,500,600,NA,15
"1267","2018-05-01","Sa'ada","YE22","Sa'adah","YE2215",390,370,100,450,100,250,600,1000,NA,14
"1268","2018-05-01","Sana'a","YE23","Bani Hushaysh","YE2304",350,350,95,250,100,72.7272727272727,400,1500,NA,3
"1269","2018-05-01","Sana'a","YE23","Sanhan","YE2305",370,370,100,200,100,110,380,1333,NA,1
"1270","2018-05-01","Sana'a","YE23","Bani Matar","YE2307",365,365,100,200,120,72.7272727272727,380,500,NA,2
"1271","2018-05-01","Sana'a","YE23","Khwlan","YE2312",375,380,95,NA,100,100,350,2200,NA,2
"1272","2018-05-01","Sana'a","YE23","Attyal","YE2313",375,380,100,NA,100,100,350,2200,NA,1
"1273","2018-05-01","Sana'a","YE23","Jihanah","YE2316",370,370,120,200,70,80,360,1000,NA,3
"1274","2018-05-01","Aden","YE24","Al Buraiqeh","YE2404",315,315,100,200,100,100,400,1000,NA,9
"1275","2018-05-01","Aden","YE24","Khur Maksar","YE2408",315,325,100,250,100,100,250,NA,NA,8
"1276","2018-05-01","Lahj","YE25","Al Milah","YE2508",325,310,100,180,100,70,350,1000,NA,4
"1277","2018-05-01","Lahj","YE25","Tuban","YE2515",315,330,100,100,100,80,300,500,NA,10
"1278","2018-05-01","Al Mahwit","YE27","Shibam Kawkaban","YE2701",370,370,80,NA,100,80,305.555555555556,2000,NA,3
"1279","2018-05-01","Al Mahwit","YE27","At Tawilah","YE2702",365,365,80,NA,100,80,350,2000,NA,3
"1280","2018-05-01","Amran","YE29","Jabal Iyal Yazid","YE2912",377.5,370,100,200,100,65,400,345,NA,10
"1281","2018-05-01","Amran","YE29","Amran","YE2915",375,370,80,200,100,70,350,320,NA,9
"1282","2018-05-01","Al Dhale'e","YE30","Qa'atabah","YE3003",330,330,75,200,300,68,380,1800,NA,7
"1283","2018-05-01","Al Dhale'e","YE30","Ash Shu'ayb","YE3004",315,315,100,NA,146.428571428572,100,350,2200,NA,6
"1284","2018-05-01","Al Dhale'e","YE30","Al Hussein","YE3005",315,325,100,200,100,175,350,1500,NA,6
"1285","2018-05-01","Al Dhale'e","YE30","Ad Dhale'e","YE3006",320,330,100,200,150,70,400,1850,NA,6
"1286","2018-05-01","Socotra","YE32","Hidaybu","YE3201",235,230,100,NA,100,70,420,1000,NA,1
"1287","2018-04-01","Ibb","YE11","Yarim","YE1102",360,350,NA,80,100,50,350,NA,NA,3
"1288","2018-04-01","Ibb","YE11","Ba'dan","YE1113",360,NA,100,NA,100,105,397.5,NA,NA,2
"1289","2018-04-01","Ibb","YE11","Dhi As Sufal","YE1116",350,340,100,100,120,80,350,NA,NA,5
"1290","2018-04-01","Ibb","YE11","Al Mashannah","YE1118",360,350,NA,100,120,60,350,NA,NA,3
"1291","2018-04-01","Ibb","YE11","Al Dhihar","YE1119",360,350,NA,80,100,72.7272727272727,350,NA,NA,3
"1292","2018-04-01","Sana'a City","YE13","Old City","YE1301",370,370,80,150,125,90,360,NA,NA,3
"1293","2018-04-01","Sana'a City","YE13","Shu'aub","YE1302",350,350,50,100,72.8,60,305,NA,NA,10
"1294","2018-04-01","Sana'a City","YE13","Az'zal","YE1303",360,350,69,100,80,55,340.5,NA,NA,10
"1295","2018-04-01","Sana'a City","YE13","Assafi'yah","YE1304",360,355,55,100,79.2,60,350,NA,NA,10
"1296","2018-04-01","Sana'a City","YE13","As Sabain","YE1305",360,350,80,200,125,70,350,NA,NA,3
"1297","2018-04-01","Sana'a City","YE13","Al Wahdah","YE1306",355,352.5,62.5,100,80,60,312.5,NA,NA,10
"1298","2018-04-01","Sana'a City","YE13","At Tahrir","YE1307",370,370,100,170,100,70,400,NA,NA,4
"1299","2018-04-01","Sana'a City","YE13","Ma'ain","YE1308",360,355,50,100,80,53.5,292.5,NA,NA,10
"1300","2018-04-01","Sana'a City","YE13","Ath'thaorah","YE1309",360,352.5,50,110,80,55,2600,NA,NA,10
"1301","2018-04-01","Sana'a City","YE13","Bani Al Harith","YE1310",350,350,50,100,80,50,300,NA,NA,9
"1302","2018-04-01","Taizz","YE15","Jabal Habashy","YE1508",325,325,100,200,100,80,480,NA,NA,1
"1303","2018-04-01","Taizz","YE15","Ash Shamayatayn","YE1514",390,390,110,300,100,80,480,NA,NA,3
"1304","2018-04-01","Taizz","YE15","Al Wazi'iyah","YE1515",360,360,100,255,100,70,410,NA,NA,3
"1305","2018-04-01","Taizz","YE15","Al Mudhaffar","YE1517",360,360,100,NA,100,70,450,NA,NA,1
"1306","2018-04-01","Taizz","YE15","Salh","YE1519",350,350,100,250,100,70,300,NA,NA,3
"1307","2018-04-01","Taizz","YE15","Al Ma'afer","YE1521",325,320,100,150,114.285714285714,100,300,NA,NA,1
"1308","2018-04-01","Taizz","YE15","Al Mawasit","YE1522",325,320,100,125,114.285714285714,90.9090909090909,300,NA,NA,1
"1309","2018-04-01","Al Jawf","YE16","Bart Al Anan","YE1610",300,355,NA,100,270,85,NA,NA,NA,3
"1310","2018-04-01","Hajjah","YE17","Abs","YE1704",370,370,100,200,80,100,400,NA,NA,3
"1311","2018-04-01","Hajjah","YE17","Aslem","YE1712",365,365,85,200,80,90,375,NA,NA,4
"1312","2018-04-01","Hajjah","YE17","Qafl Shamer","YE1713",370,360,100,NA,112.5,80,350,NA,NA,3
"1313","2018-04-01","Hajjah","YE17","Ku'aydinah","YE1722",350,350,100,200,142.857142857143,72.7272727272727,300,NA,NA,1
"1314","2018-04-01","Hajjah","YE17","Bani Qa'is","YE1724",370,350,100,200,128.571428571429,72.7272727272727,300,NA,NA,1
"1315","2018-04-01","Hajjah","YE17","Najrah","YE1726",350,345,100,200,100,80,400,NA,NA,1
"1316","2018-04-01","Hajjah","YE17","Hajjah City","YE1728",355,375,100,200,80,100,350,NA,NA,9
"1317","2018-04-01","Hajjah","YE17","Hajjah","YE1729",NA,NA,100,200,64,90,350,NA,NA,1
"1318","2018-04-01","Al Hudaydah","YE18","Az Zuhrah","YE1801",350,350,100,NA,100,100,400,NA,NA,3
"1319","2018-04-01","Al Hudaydah","YE18","Az Zaydiyah","YE1807",360,345,100,NA,142.857142857143,225,NA,NA,NA,1
"1320","2018-04-01","Al Hudaydah","YE18","Bajil","YE1810",360,350,100,NA,142.857142857143,100,NA,NA,NA,1
"1321","2018-04-01","Al Hudaydah","YE18","Al Marawi'ah","YE1813",375,350,100,130,70,50,350,NA,NA,3
"1322","2018-04-01","Al Hudaydah","YE18","Bayt Al Faqiah","YE1817",360,360,80,150,112.5,100,350,NA,NA,3
"1323","2018-04-01","Al Hudaydah","YE18","Al Hawak","YE1821",350,355,100,100,120,72.7272727272727,350,NA,NA,8
"1324","2018-04-01","Al Hudaydah","YE18","Al Mina","YE1822",350,335,150,85,100,90,250,NA,NA,6
"1325","2018-04-01","Al Hudaydah","YE18","Al Hali","YE1823",350,360,100,100,142.857142857143,72.7272727272727,400,NA,NA,8
"1326","2018-04-01","Dhamar","YE20","Wusab As Safil","YE2007",357.5,352.5,NA,NA,NA,NA,NA,NA,NA,2
"1327","2018-04-01","Sa'ada","YE22","Monabbih","YE2203",370,380,85,NA,118.75,100,395,NA,NA,6
"1328","2018-04-01","Sa'ada","YE22","Ghamr","YE2204",370,380,80,NA,125,90,375,NA,NA,6
"1329","2018-04-01","Sa'ada","YE22","Razih","YE2205",370,380,80,NA,112.5,90,395,NA,NA,6
"1330","2018-04-01","Sa'ada","YE22","Haydan","YE2208",370,380,80,NA,112.5,90,390,NA,NA,6
"1331","2018-04-01","Sa'ada","YE22","Saqayn","YE2209",370,380,85,NA,115.833333333333,95,385,NA,NA,6
"1332","2018-04-01","Sa'ada","YE22","Sahar","YE2211",365,360,100,100,230,80,NA,NA,NA,5
"1333","2018-04-01","Sa'ada","YE22","Sa'adah","YE2215",367.5,365,80,140,112.5,80,365,NA,NA,10
"1334","2018-04-01","Sana'a","YE23","Arhab","YE2302",360,370,100,140,125,100,380,NA,NA,3
"1335","2018-04-01","Sana'a","YE23","Nihm","YE2303",370,370,70,150,125,100,390,NA,NA,3
"1336","2018-04-01","Sana'a","YE23","Khwlan","YE2312",385,387,80,NA,100,90,350,NA,NA,1
"1337","2018-04-01","Sana'a","YE23","Attyal","YE2313",380,385,90,NA,100,350,350,NA,NA,1
"1338","2018-04-01","Sana'a","YE23","Jihanah","YE2316",360,350,70,200,125,80,350,NA,NA,3
"1339","2018-04-01","Aden","YE24","Al Buraiqeh","YE2404",290,315,100,250,142.857142857143,100,400,NA,NA,2
"1340","2018-04-01","Aden","YE24","Khur Maksar","YE2408",290,290,100,250,142.857142857143,100,250,NA,NA,1
"1341","2018-04-01","Lahj","YE25","Al Milah","YE2508",300,290,100,200,142.857142857143,50,300,NA,NA,2
"1342","2018-04-01","Lahj","YE25","Tuban","YE2515",290,290,100,NA,142.857142857143,75,325,NA,NA,2
"1343","2018-04-01","Al Mahwit","YE27","Shibam Kawkaban","YE2701",355,350,80,NA,NA,NA,5300,NA,NA,1
"1344","2018-04-01","Al Mahwit","YE27","At Tawilah","YE2702",355,345,90,NA,100,75,350,NA,NA,3
"1345","2018-04-01","Al Mahwit","YE27","Al Khabt","YE2704",360,360,75,150,106.666666666667,88,360,NA,NA,9
"1346","2018-04-01","Al Mahwit","YE27","Bani Sa'd","YE2707",360,350,80,200,103.125,80,475,NA,NA,6
"1347","2018-04-01","Al Mahwit","YE27","Al Mahwait","YE2709",365,360,67.5,NA,81.25,50,350,NA,NA,6
"1348","2018-04-01","Amran","YE29","Jabal Iyal Yazid","YE2912",360,360,100,NA,214.285714285714,80,400,NA,NA,1
"1349","2018-04-01","Amran","YE29","Amran","YE2915",360,360,100,NA,214.285714285714,72.7272727272727,400,NA,NA,1
"1350","2018-04-01","Al Dhale'e","YE30","Qa'atabah","YE3003",315,302.5,80,200,90,50,550,NA,NA,5
"1351","2018-04-01","Al Dhale'e","YE30","Al Hussein","YE3005",315,310,100,200,100,340,500,NA,NA,4
"1352","2018-04-01","Al Dhale'e","YE30","Al Husha","YE3009",362.5,320,100,NA,100,100,475,NA,NA,2
"1353","2018-04-01","Socotra","YE32","Hidaybu","YE3201",235,230,100,NA,100,70,400,NA,NA,1
